client_id,job,age,marital,education,credit_default,mortgage
6252,blue-collar,36,married,basic_9y,False,True
6253,blue-collar,38,single,high_school,False,False
6254,services,50,married,professional_course,False,False
6255,services,28,single,high_school,False,True
6256,technician,26,married,professional_course,False,True
6257,blue-collar,34,married,basic_6y,False,False
6258,technician,53,married,,False,True
6259,admin_,45,divorced,basic_9y,False,False
6260,blue-collar,50,married,basic_9y,False,True
6261,admin_,46,divorced,university_degree,False,True
6262,blue-collar,35,married,high_school,False,True
6263,blue-collar,34,married,basic_9y,False,True
6264,technician,35,single,university_degree,False,True
6265,retired,58,married,professional_course,False,False
6266,blue-collar,34,married,basic_9y,False,False
6267,unemployed,24,single,university_degree,False,False
6268,services,26,single,basic_9y,False,True
6269,entrepreneur,38,married,university_degree,False,False
6270,blue-collar,39,married,basic_9y,False,True
6271,technician,52,married,professional_course,False,True
6272,admin_,52,divorced,university_degree,False,False
6273,blue-collar,37,married,professional_course,False,False
6274,blue-collar,37,married,basic_4y,False,False
6275,blue-collar,29,married,high_school,False,False
6276,technician,37,married,university_degree,False,True
6277,unemployed,36,single,basic_4y,False,True
6278,services,39,married,high_school,False,True
6279,admin_,43,married,high_school,False,False
6280,self-employed,30,married,basic_9y,False,False
6281,technician,29,married,professional_course,False,False
6282,technician,34,single,professional_course,False,False
6283,management,51,divorced,university_degree,False,False
6284,management,48,divorced,university_degree,False,True
6285,admin_,46,single,high_school,False,True
6286,blue-collar,37,single,basic_9y,False,True
6287,technician,42,single,high_school,False,False
6288,blue-collar,40,married,basic_6y,False,False
6289,admin_,37,married,,False,True
6290,blue-collar,30,married,basic_9y,False,False
6291,self-employed,46,married,university_degree,False,True
6292,blue-collar,47,married,basic_4y,False,False
6293,retired,60,divorced,basic_4y,False,True
6294,services,31,married,high_school,False,False
6295,admin_,43,married,high_school,False,False
6296,admin_,38,married,university_degree,False,False
6297,management,57,single,basic_9y,False,True
6298,blue-collar,43,married,basic_4y,False,False
6299,technician,55,married,basic_6y,False,True
6300,admin_,48,divorced,high_school,False,False
6301,technician,41,married,professional_course,False,False
6302,technician,30,married,high_school,False,True
6303,technician,38,married,professional_course,False,True
6304,admin_,32,single,high_school,False,True
6305,management,42,married,basic_6y,False,True
6306,technician,34,married,professional_course,False,True
6307,blue-collar,35,married,basic_4y,False,False
6308,admin_,45,married,university_degree,False,True
6309,admin_,35,married,basic_9y,False,False
6310,admin_,41,divorced,high_school,False,False
6311,management,34,married,university_degree,False,True
6312,housemaid,53,married,basic_6y,False,False
6313,entrepreneur,57,married,university_degree,False,True
6314,retired,55,married,high_school,False,True
6315,blue-collar,52,married,basic_4y,False,True
6316,blue-collar,30,divorced,basic_9y,False,False
6317,admin_,41,single,university_degree,False,False
6318,admin_,44,married,,False,False
6319,blue-collar,37,married,basic_9y,False,False
6320,admin_,31,married,high_school,False,False
6321,admin_,30,married,university_degree,False,True
6322,blue-collar,24,single,basic_9y,False,False
6323,blue-collar,31,single,high_school,False,False
6324,blue-collar,38,married,basic_4y,False,True
6325,entrepreneur,25,single,high_school,False,True
6326,management,39,divorced,university_degree,False,True
6327,unknown,46,married,basic_4y,False,False
6328,admin_,42,married,university_degree,False,False
6329,admin_,33,single,university_degree,False,True
6330,management,28,married,university_degree,False,False
6331,blue-collar,40,married,basic_6y,False,True
6332,admin_,33,divorced,high_school,False,True
6333,blue-collar,48,divorced,basic_4y,False,False
6334,admin_,41,married,basic_9y,False,False
6335,blue-collar,37,married,basic_9y,False,False
6336,management,39,married,university_degree,False,False
6337,self-employed,28,single,basic_9y,False,True
6338,admin_,55,married,high_school,False,False
6339,admin_,50,married,high_school,False,False
6340,entrepreneur,31,married,basic_6y,False,True
6341,technician,40,married,professional_course,False,True
6342,technician,40,married,professional_course,False,True
6343,blue-collar,32,single,high_school,False,True
6344,admin_,39,married,university_degree,False,True
6345,admin_,50,married,high_school,False,True
6346,blue-collar,35,married,basic_4y,False,True
6347,services,50,single,basic_4y,False,True
6348,blue-collar,24,single,basic_9y,False,True
6349,technician,45,married,professional_course,False,True
6350,technician,56,married,university_degree,False,True
6351,unemployed,33,single,university_degree,False,True
6352,admin_,43,married,high_school,False,False
6353,blue-collar,40,married,,False,False
6354,housemaid,42,single,basic_4y,False,True
6355,blue-collar,43,married,basic_4y,False,True
6356,admin_,45,married,basic_9y,False,True
6357,services,47,married,university_degree,False,True
6358,admin_,50,single,university_degree,False,False
6359,blue-collar,40,married,basic_6y,False,True
6360,services,52,married,high_school,False,False
6361,admin_,28,single,high_school,False,False
6362,blue-collar,45,married,basic_6y,False,False
6363,unemployed,38,divorced,high_school,False,False
6364,retired,54,married,basic_9y,False,False
6365,technician,51,married,basic_9y,False,True
6366,admin_,29,married,basic_9y,False,True
6367,admin_,35,married,university_degree,False,False
6368,retired,57,married,,False,False
6369,technician,37,single,university_degree,False,True
6370,services,39,married,high_school,False,False
6371,housemaid,29,married,university_degree,False,False
6372,admin_,56,divorced,high_school,False,True
6373,services,41,married,high_school,False,False
6374,blue-collar,36,married,basic_9y,False,True
6375,services,39,single,high_school,False,True
6376,self-employed,50,unknown,basic_6y,False,False
6377,management,52,divorced,university_degree,False,True
6378,services,34,married,high_school,False,False
6379,entrepreneur,30,single,high_school,False,False
6380,admin_,39,married,university_degree,False,False
6381,admin_,35,single,professional_course,False,True
6382,blue-collar,35,married,,False,True
6383,self-employed,52,married,basic_9y,False,True
6384,services,53,divorced,university_degree,False,True
6385,technician,25,single,university_degree,False,False
6386,admin_,27,divorced,high_school,False,True
6387,services,30,married,university_degree,False,False
6388,blue-collar,29,married,high_school,False,True
6389,blue-collar,35,married,basic_9y,False,False
6390,technician,39,married,professional_course,False,False
6391,admin_,28,single,high_school,False,True
6392,blue-collar,40,married,high_school,False,False
6393,entrepreneur,53,single,basic_9y,False,False
6394,blue-collar,32,married,basic_9y,False,False
6395,blue-collar,36,married,basic_6y,False,True
6396,services,29,divorced,high_school,False,True
6397,blue-collar,34,married,basic_9y,False,True
6398,blue-collar,35,married,high_school,False,False
6399,admin_,45,single,professional_course,False,False
6400,retired,54,married,basic_4y,False,False
6401,retired,59,divorced,basic_4y,False,False
6402,blue-collar,26,single,basic_9y,False,True
6403,admin_,50,married,university_degree,False,False
6404,admin_,48,single,basic_6y,False,True
6405,management,33,married,university_degree,False,True
6406,services,34,single,basic_9y,False,True
6407,unknown,45,married,,False,False
6408,blue-collar,29,single,high_school,False,True
6409,retired,51,married,professional_course,False,True
6410,housemaid,39,married,basic_4y,False,False
6411,technician,25,married,high_school,False,True
6412,admin_,36,married,high_school,False,True
6413,admin_,46,divorced,university_degree,False,True
6414,blue-collar,39,married,basic_9y,False,True
6415,services,40,single,high_school,False,False
6416,services,29,married,high_school,False,True
6417,services,35,married,high_school,False,False
6418,management,50,single,university_degree,False,False
6419,blue-collar,32,married,basic_4y,False,True
6420,services,49,divorced,high_school,False,False
6421,blue-collar,39,single,basic_4y,False,False
6422,services,56,married,high_school,False,False
6423,services,33,divorced,high_school,False,False
6424,admin_,47,married,university_degree,False,False
6425,management,32,married,university_degree,False,True
6426,unknown,53,married,high_school,False,False
6427,technician,38,single,high_school,False,False
6428,technician,41,single,university_degree,False,False
6429,admin_,45,married,high_school,False,False
6430,technician,42,single,high_school,False,True
6431,blue-collar,37,single,high_school,False,False
6432,admin_,29,single,basic_9y,False,True
6433,admin_,52,divorced,university_degree,False,True
6434,admin_,47,married,university_degree,False,True
6435,admin_,46,married,,False,False
6436,blue-collar,45,divorced,basic_9y,False,True
6437,admin_,35,single,high_school,False,True
6438,blue-collar,33,married,basic_9y,False,True
6439,management,31,divorced,basic_6y,False,False
6440,blue-collar,35,married,basic_9y,False,False
6441,blue-collar,32,divorced,basic_9y,False,False
6442,technician,33,single,university_degree,False,False
6443,technician,39,married,basic_6y,False,True
6444,blue-collar,37,divorced,basic_9y,False,False
6445,blue-collar,49,married,basic_9y,False,True
6446,blue-collar,45,married,basic_4y,False,True
6447,management,30,single,university_degree,False,False
6448,blue-collar,38,single,basic_9y,False,True
6449,housemaid,37,married,high_school,False,False
6450,services,52,divorced,high_school,False,True
6451,technician,38,single,professional_course,False,False
6452,entrepreneur,52,married,basic_9y,False,True
6453,blue-collar,42,divorced,basic_4y,False,True
6454,admin_,57,divorced,basic_9y,False,False
6455,management,57,divorced,high_school,False,True
6456,blue-collar,45,divorced,basic_4y,False,False
6457,admin_,34,single,high_school,False,True
6458,admin_,37,divorced,university_degree,False,False
6459,blue-collar,39,single,professional_course,False,False
6460,self-employed,39,married,basic_4y,False,True
6461,services,35,married,high_school,False,False
6462,services,50,married,high_school,False,True
6463,retired,56,married,basic_4y,False,False
6464,blue-collar,38,married,basic_6y,False,False
6465,retired,56,married,university_degree,False,True
6466,blue-collar,34,single,basic_9y,False,False
6467,blue-collar,49,single,basic_4y,False,True
6468,admin_,40,single,high_school,False,False
6469,entrepreneur,41,single,basic_4y,False,False
6470,admin_,32,single,university_degree,False,False
6471,blue-collar,43,single,basic_9y,False,True
6472,technician,53,married,professional_course,False,True
6473,admin_,31,married,high_school,False,False
6474,technician,31,single,university_degree,False,True
6475,services,33,married,high_school,False,False
6476,blue-collar,43,married,basic_9y,False,True
6477,blue-collar,34,married,basic_6y,False,True
6478,blue-collar,32,married,basic_6y,False,False
6479,blue-collar,46,married,basic_4y,False,True
6480,technician,30,married,professional_course,False,True
6481,blue-collar,53,married,basic_9y,False,True
6482,admin_,36,divorced,university_degree,False,True
6483,blue-collar,33,married,basic_9y,False,True
6484,blue-collar,35,married,basic_6y,False,False
6485,services,33,married,basic_9y,False,True
6486,blue-collar,36,single,high_school,False,True
6487,services,41,married,high_school,False,True
6488,technician,59,divorced,professional_course,False,False
6489,technician,33,married,basic_9y,False,False
6490,housemaid,59,married,basic_4y,False,True
6491,management,35,married,professional_course,False,True
6492,technician,60,divorced,professional_course,False,False
6493,management,35,married,professional_course,False,False
6494,blue-collar,35,divorced,basic_4y,False,False
6495,retired,59,married,basic_4y,False,True
6496,self-employed,25,single,university_degree,False,False
6497,admin_,27,single,university_degree,False,True
6498,blue-collar,37,single,basic_9y,False,False
6499,technician,34,married,university_degree,False,False
6500,technician,34,married,university_degree,False,False
6501,self-employed,33,married,university_degree,False,True
6502,technician,34,married,university_degree,False,True
6503,technician,43,single,professional_course,False,False
6504,management,41,married,high_school,False,False
6505,admin_,26,single,high_school,False,False
6506,blue-collar,37,married,professional_course,False,True
6507,unknown,58,married,basic_4y,False,True
6508,blue-collar,26,single,high_school,False,True
6509,blue-collar,30,divorced,basic_9y,False,True
6510,entrepreneur,43,divorced,high_school,False,True
6511,self-employed,37,single,university_degree,False,True
6512,services,45,married,high_school,False,True
6513,technician,34,single,professional_course,False,False
6514,admin_,35,single,university_degree,False,False
6515,technician,56,married,basic_9y,False,True
6516,admin_,34,single,high_school,False,True
6517,admin_,34,single,high_school,False,False
6518,admin_,47,married,high_school,False,False
6519,admin_,34,divorced,university_degree,False,False
6520,blue-collar,57,divorced,basic_9y,False,True
6521,blue-collar,45,married,basic_4y,False,False
6522,services,30,married,high_school,False,False
6523,technician,32,single,university_degree,False,False
6524,blue-collar,34,single,university_degree,False,True
6525,blue-collar,34,single,university_degree,False,False
6526,admin_,52,married,high_school,False,True
6527,services,43,married,high_school,False,False
6528,unemployed,42,married,basic_9y,False,False
6529,admin_,42,single,university_degree,False,True
6530,technician,38,divorced,basic_9y,False,False
6531,blue-collar,34,married,basic_9y,False,True
6532,technician,29,married,university_degree,False,False
6533,admin_,47,married,basic_9y,False,True
6534,blue-collar,36,married,basic_4y,False,True
6535,admin_,51,divorced,university_degree,False,True
6536,blue-collar,41,single,high_school,False,True
6537,admin_,33,married,high_school,False,False
6538,admin_,38,married,university_degree,False,True
6539,admin_,33,married,high_school,False,False
6540,blue-collar,36,married,professional_course,False,True
6541,blue-collar,33,single,high_school,False,True
6542,admin_,36,married,high_school,False,False
6543,blue-collar,44,divorced,basic_9y,False,True
6544,admin_,44,married,university_degree,False,True
6545,services,31,married,high_school,False,True
6546,services,45,single,high_school,False,True
6547,admin_,48,divorced,high_school,False,True
6548,management,25,single,university_degree,False,True
6549,self-employed,37,married,professional_course,False,True
6550,services,27,single,high_school,False,True
6551,blue-collar,35,married,basic_6y,False,False
6552,services,34,married,high_school,False,False
6553,services,36,married,basic_9y,False,True
6554,blue-collar,38,single,basic_9y,False,True
6555,blue-collar,46,married,basic_4y,False,False
6556,technician,42,married,professional_course,False,False
6557,blue-collar,42,married,basic_9y,False,True
6558,blue-collar,39,married,basic_6y,False,False
6559,admin_,38,married,high_school,False,False
6560,blue-collar,31,married,basic_6y,False,False
6561,self-employed,28,married,professional_course,False,True
6562,admin_,29,single,university_degree,False,True
6563,technician,32,single,high_school,False,True
6564,admin_,39,married,professional_course,False,True
6565,admin_,34,single,high_school,False,True
6566,blue-collar,27,married,basic_9y,False,False
6567,blue-collar,27,married,basic_9y,False,False
6568,technician,30,divorced,basic_9y,False,True
6569,services,36,married,high_school,False,False
6570,blue-collar,39,married,basic_4y,False,True
6571,blue-collar,37,single,basic_9y,False,False
6572,blue-collar,31,single,high_school,False,False
6573,technician,56,married,basic_4y,False,False
6574,blue-collar,49,married,basic_9y,False,True
6575,entrepreneur,20,single,high_school,False,False
6576,technician,53,divorced,university_degree,False,True
6577,blue-collar,40,single,basic_9y,False,False
6578,blue-collar,30,married,basic_6y,False,False
6579,housemaid,50,married,basic_9y,False,False
6580,services,30,married,basic_9y,False,True
6581,services,41,divorced,basic_9y,False,True
6582,technician,53,divorced,university_degree,False,True
6583,admin_,36,single,university_degree,False,True
6584,blue-collar,39,single,basic_4y,False,False
6585,admin_,40,married,university_degree,False,True
6586,blue-collar,56,married,basic_9y,False,False
6587,admin_,39,married,high_school,False,False
6588,admin_,40,single,high_school,False,True
6589,blue-collar,33,married,basic_6y,False,True
6590,blue-collar,47,married,basic_4y,False,True
6591,admin_,29,single,high_school,False,True
6592,admin_,55,married,high_school,False,True
6593,admin_,38,single,university_degree,False,True
6594,housemaid,43,married,basic_4y,False,True
6595,technician,35,single,university_degree,False,True
6596,blue-collar,33,married,basic_6y,False,True
6597,admin_,28,married,basic_6y,False,False
6598,admin_,34,married,university_degree,False,False
6599,blue-collar,30,single,basic_9y,False,False
6600,blue-collar,27,single,basic_9y,False,True
6601,technician,35,married,university_degree,False,False
6602,entrepreneur,42,married,high_school,False,True
6603,blue-collar,30,married,,False,False
6604,services,31,single,high_school,False,True
6605,services,50,married,basic_4y,False,True
6606,blue-collar,33,married,basic_6y,False,False
6607,retired,55,married,high_school,False,False
6608,management,35,married,basic_9y,False,True
6609,entrepreneur,25,single,university_degree,False,True
6610,blue-collar,47,married,basic_4y,False,True
6611,housemaid,49,married,basic_4y,False,False
6612,technician,27,married,high_school,False,False
6613,management,50,married,university_degree,False,True
6614,entrepreneur,48,married,university_degree,False,False
6615,entrepreneur,35,married,high_school,False,False
6616,technician,30,single,high_school,False,False
6617,blue-collar,31,married,basic_6y,False,False
6618,management,49,divorced,university_degree,False,False
6619,blue-collar,43,married,basic_9y,False,False
6620,blue-collar,39,married,basic_9y,False,False
6621,technician,35,married,university_degree,False,False
6622,blue-collar,32,married,basic_9y,False,False
6623,management,36,single,university_degree,False,True
6624,entrepreneur,31,single,basic_9y,False,False
6625,retired,35,married,professional_course,False,False
6626,retired,56,married,basic_6y,False,True
6627,management,37,married,university_degree,False,False
6628,admin_,38,married,professional_course,False,False
6629,unemployed,25,single,high_school,False,False
6630,blue-collar,35,married,,False,False
6631,blue-collar,25,married,basic_9y,False,False
6632,admin_,27,single,,False,True
6633,housemaid,57,divorced,basic_4y,False,True
6634,blue-collar,35,married,basic_4y,False,False
6635,services,49,married,high_school,False,True
6636,blue-collar,46,married,,False,False
6637,blue-collar,32,married,basic_6y,False,True
6638,admin_,48,single,high_school,False,True
6639,technician,30,single,university_degree,False,False
6640,technician,30,married,university_degree,False,True
6641,retired,49,married,basic_4y,False,False
6642,blue-collar,50,married,basic_6y,False,False
6643,services,33,married,basic_4y,False,False
6644,blue-collar,45,married,basic_6y,False,False
6645,retired,48,married,basic_4y,False,False
6646,admin_,55,divorced,university_degree,False,True
6647,blue-collar,27,single,basic_4y,False,False
6648,technician,54,married,professional_course,False,False
6649,blue-collar,38,married,basic_9y,False,True
6650,admin_,45,married,high_school,False,False
6651,blue-collar,43,married,basic_4y,False,False
6652,technician,31,married,university_degree,False,False
6653,technician,45,married,high_school,False,False
6654,technician,44,single,high_school,False,False
6655,blue-collar,36,married,basic_9y,False,True
6656,blue-collar,33,married,basic_9y,False,False
6657,services,30,single,basic_9y,False,False
6658,blue-collar,31,married,basic_4y,False,True
6659,blue-collar,27,married,basic_9y,False,False
6660,admin_,54,married,high_school,False,False
6661,admin_,39,single,high_school,False,True
6662,admin_,33,married,university_degree,False,False
6663,services,45,married,high_school,False,False
6664,technician,44,married,professional_course,False,True
6665,unemployed,42,single,basic_4y,False,True
6666,admin_,55,married,basic_9y,False,False
6667,services,40,married,basic_6y,False,True
6668,entrepreneur,51,married,basic_9y,False,False
6669,management,29,single,university_degree,False,False
6670,blue-collar,33,single,basic_9y,False,False
6671,blue-collar,46,married,professional_course,False,False
6672,blue-collar,31,married,basic_9y,False,False
6673,admin_,41,married,basic_9y,False,False
6674,services,52,married,,False,False
6675,management,49,divorced,university_degree,False,False
6676,housemaid,46,married,basic_4y,False,False
6677,services,29,married,high_school,False,False
6678,management,41,married,basic_6y,False,True
6679,retired,42,married,basic_9y,False,True
6680,housemaid,39,married,university_degree,False,True
6681,admin_,45,married,basic_9y,False,True
6682,services,35,divorced,professional_course,False,False
6683,management,44,married,basic_9y,False,False
6684,technician,32,single,university_degree,False,True
6685,admin_,36,single,high_school,False,False
6686,management,43,married,basic_6y,False,False
6687,technician,42,married,basic_9y,False,True
6688,blue-collar,39,married,basic_6y,False,True
6689,services,35,divorced,professional_course,False,True
6690,blue-collar,30,single,basic_9y,False,False
6691,blue-collar,34,married,basic_4y,False,True
6692,admin_,39,married,basic_6y,False,False
6693,retired,55,divorced,professional_course,False,False
6694,blue-collar,29,single,professional_course,False,False
6695,technician,53,married,professional_course,False,False
6696,admin_,31,married,high_school,False,False
6697,retired,59,divorced,basic_9y,False,False
6698,technician,43,divorced,,False,False
6699,admin_,33,married,high_school,False,True
6700,blue-collar,36,married,basic_9y,False,False
6701,technician,31,married,professional_course,False,False
6702,admin_,31,divorced,university_degree,False,False
6703,blue-collar,27,married,basic_6y,False,False
6704,admin_,40,single,university_degree,False,False
6705,blue-collar,47,married,basic_4y,False,False
6706,admin_,42,single,university_degree,False,False
6707,blue-collar,35,divorced,basic_4y,False,True
6708,services,24,married,high_school,False,True
6709,unemployed,55,married,basic_4y,False,True
6710,blue-collar,49,married,basic_4y,False,True
6711,services,36,married,high_school,False,True
6712,blue-collar,34,married,basic_9y,False,True
6713,services,28,single,high_school,False,False
6714,technician,50,married,professional_course,False,True
6715,blue-collar,27,married,basic_9y,False,True
6716,blue-collar,42,married,basic_4y,False,True
6717,blue-collar,52,single,basic_4y,False,False
6718,admin_,34,married,high_school,False,False
6719,admin_,44,single,high_school,False,False
6720,services,39,married,high_school,False,False
6721,blue-collar,27,married,basic_9y,False,True
6722,management,50,married,university_degree,False,True
6723,management,27,single,university_degree,False,False
6724,services,33,single,basic_6y,False,True
6725,blue-collar,49,married,basic_4y,False,False
6726,unemployed,51,married,basic_9y,False,True
6727,blue-collar,46,married,basic_9y,False,False
6728,retired,58,divorced,university_degree,False,True
6729,admin_,32,divorced,university_degree,False,False
6730,technician,53,married,professional_course,False,True
6731,blue-collar,41,divorced,basic_6y,False,False
6732,retired,46,married,basic_4y,False,False
6733,services,30,married,,False,True
6734,admin_,32,married,university_degree,False,True
6735,services,31,single,high_school,False,False
6736,blue-collar,46,married,basic_9y,False,False
6737,blue-collar,46,married,basic_9y,False,True
6738,retired,54,married,basic_4y,False,False
6739,unemployed,31,single,professional_course,False,False
6740,blue-collar,34,married,basic_4y,False,False
6741,admin_,41,married,high_school,False,False
6742,admin_,33,married,high_school,False,False
6743,technician,36,married,professional_course,False,True
6744,blue-collar,37,single,basic_9y,False,False
6745,blue-collar,38,married,high_school,False,False
6746,self-employed,25,single,university_degree,False,False
6747,services,56,married,basic_9y,False,False
6748,services,29,married,basic_9y,False,True
6749,services,28,single,high_school,False,False
6750,entrepreneur,35,married,high_school,False,False
6751,housemaid,46,married,basic_4y,False,True
6752,blue-collar,36,married,basic_9y,False,False
6753,blue-collar,49,married,basic_9y,False,False
6754,management,28,single,university_degree,False,False
6755,technician,32,single,university_degree,False,False
6756,services,40,married,high_school,False,True
6757,services,41,married,basic_9y,False,True
6758,blue-collar,41,married,basic_6y,False,True
6759,blue-collar,34,divorced,professional_course,False,False
6760,services,34,single,basic_9y,False,True
6761,admin_,42,married,university_degree,False,False
6762,management,30,single,university_degree,False,False
6763,housemaid,38,married,basic_6y,False,True
6764,entrepreneur,53,married,,False,True
6765,blue-collar,28,single,basic_9y,False,False
6766,blue-collar,35,married,basic_9y,False,False
6767,technician,34,married,university_degree,False,False
6768,entrepreneur,59,married,basic_9y,False,True
6769,blue-collar,42,married,basic_4y,False,False
6770,blue-collar,32,married,high_school,False,True
6771,admin_,28,single,,False,True
6772,services,31,married,high_school,False,False
6773,technician,55,married,professional_course,False,False
6774,blue-collar,36,married,basic_4y,False,False
6775,admin_,37,single,university_degree,False,False
6776,technician,42,single,basic_9y,False,True
6777,technician,43,single,professional_course,False,True
6778,technician,36,married,university_degree,False,False
6779,blue-collar,25,married,basic_9y,False,True
6780,housemaid,49,married,basic_4y,False,True
6781,blue-collar,51,divorced,basic_4y,False,True
6782,blue-collar,49,married,basic_4y,False,True
6783,entrepreneur,37,married,high_school,False,True
6784,admin_,35,single,university_degree,False,False
6785,admin_,28,single,university_degree,False,False
6786,blue-collar,39,married,basic_4y,False,True
6787,technician,21,single,professional_course,False,False
6788,entrepreneur,39,divorced,high_school,False,False
6789,blue-collar,46,single,professional_course,False,False
6790,retired,57,married,basic_9y,False,False
6791,admin_,27,married,high_school,False,False
6792,admin_,52,married,high_school,False,False
6793,technician,42,married,professional_course,False,True
6794,management,30,single,university_degree,False,False
6795,blue-collar,52,married,basic_9y,False,True
6796,admin_,36,married,high_school,False,True
6797,technician,25,single,professional_course,False,True
6798,blue-collar,56,married,basic_4y,False,False
6799,blue-collar,47,divorced,basic_9y,False,True
6800,blue-collar,25,married,basic_9y,False,False
6801,admin_,33,divorced,university_degree,False,False
6802,management,53,married,basic_4y,False,False
6803,admin_,33,divorced,university_degree,False,True
6804,entrepreneur,43,married,university_degree,False,False
6805,blue-collar,42,married,basic_4y,False,True
6806,blue-collar,32,married,basic_6y,False,True
6807,admin_,51,divorced,university_degree,False,False
6808,blue-collar,25,single,high_school,False,False
6809,blue-collar,40,married,basic_4y,False,True
6810,blue-collar,30,divorced,basic_9y,False,True
6811,blue-collar,45,married,basic_6y,False,True
6812,admin_,34,married,university_degree,False,False
6813,entrepreneur,36,married,university_degree,False,False
6814,technician,34,married,basic_9y,False,False
6815,services,35,divorced,high_school,False,False
6816,blue-collar,44,single,basic_4y,False,False
6817,unemployed,37,married,university_degree,False,False
6818,services,31,married,university_degree,False,True
6819,blue-collar,29,married,basic_9y,False,False
6820,management,39,married,university_degree,False,True
6821,blue-collar,41,married,basic_4y,False,False
6822,services,25,married,high_school,False,True
6823,management,50,married,university_degree,False,False
6824,blue-collar,26,single,basic_9y,False,True
6825,services,37,married,high_school,False,False
6826,blue-collar,43,single,,False,False
6827,self-employed,28,married,professional_course,False,True
6828,blue-collar,31,married,basic_9y,False,False
6829,admin_,50,married,high_school,False,False
6830,admin_,46,divorced,high_school,False,True
6831,technician,50,married,professional_course,False,False
6832,blue-collar,52,married,professional_course,False,False
6833,blue-collar,35,single,professional_course,False,False
6834,retired,60,divorced,basic_4y,False,False
6835,blue-collar,42,married,basic_9y,False,False
6836,self-employed,25,single,university_degree,False,True
6837,technician,35,single,professional_course,False,False
6838,management,37,single,high_school,False,False
6839,management,41,married,university_degree,False,True
6840,blue-collar,35,married,basic_6y,False,False
6841,services,49,married,high_school,False,False
6842,blue-collar,36,married,basic_9y,False,False
6843,services,45,single,professional_course,False,False
6844,entrepreneur,48,married,high_school,False,True
6845,self-employed,28,single,university_degree,False,False
6846,management,42,married,university_degree,False,False
6847,blue-collar,42,married,basic_4y,False,False
6848,admin_,33,married,university_degree,False,False
6849,blue-collar,29,married,professional_course,False,False
6850,technician,27,married,professional_course,False,False
6851,technician,35,married,professional_course,False,True
6852,blue-collar,40,married,high_school,False,False
6853,blue-collar,33,divorced,basic_9y,False,True
6854,self-employed,41,single,university_degree,False,True
6855,admin_,39,married,university_degree,False,False
6856,admin_,43,single,high_school,False,False
6857,admin_,31,single,university_degree,False,False
6858,blue-collar,35,married,high_school,False,False
6859,technician,40,married,professional_course,False,False
6860,retired,59,married,professional_course,False,False
6861,admin_,27,single,university_degree,False,False
6862,admin_,47,married,high_school,False,True
6863,management,45,married,university_degree,False,False
6864,blue-collar,51,married,basic_9y,False,False
6865,retired,60,divorced,high_school,False,True
6866,admin_,45,married,basic_6y,False,True
6867,entrepreneur,52,married,basic_9y,False,False
6868,admin_,27,married,university_degree,False,False
6869,technician,44,single,professional_course,False,True
6870,blue-collar,40,married,basic_9y,False,True
6871,unemployed,32,single,high_school,False,False
6872,blue-collar,24,single,basic_9y,False,False
6873,admin_,46,single,high_school,False,True
6874,admin_,34,single,high_school,False,False
6875,services,44,married,high_school,False,True
6876,blue-collar,29,married,basic_4y,False,True
6877,services,31,married,high_school,False,False
6878,unknown,38,divorced,high_school,False,True
6879,admin_,26,single,high_school,False,False
6880,admin_,40,married,basic_9y,False,False
6881,blue-collar,47,divorced,basic_9y,False,True
6882,unemployed,43,married,high_school,False,True
6883,blue-collar,34,married,basic_6y,False,False
6884,blue-collar,25,single,basic_6y,False,False
6885,technician,36,married,university_degree,False,False
6886,blue-collar,34,married,basic_9y,False,True
6887,admin_,29,married,basic_6y,False,False
6888,technician,33,married,university_degree,False,False
6889,blue-collar,22,single,basic_9y,False,True
6890,entrepreneur,48,divorced,basic_4y,False,False
6891,admin_,29,single,basic_9y,False,False
6892,retired,46,married,university_degree,False,False
6893,blue-collar,34,married,basic_9y,False,False
6894,management,56,married,university_degree,False,False
6895,blue-collar,39,married,basic_4y,False,False
6896,blue-collar,36,single,basic_9y,False,False
6897,management,56,divorced,university_degree,False,True
6898,blue-collar,36,married,basic_9y,False,False
6899,admin_,36,single,high_school,False,True
6900,retired,52,married,basic_4y,False,True
6901,admin_,39,married,university_degree,False,True
6902,student,35,single,university_degree,False,False
6903,services,54,single,high_school,False,False
6904,admin_,59,married,university_degree,False,False
6905,admin_,33,married,professional_course,False,True
6906,admin_,42,single,basic_9y,False,False
6907,management,54,married,university_degree,False,True
6908,self-employed,52,single,basic_4y,False,True
6909,services,35,married,high_school,False,False
6910,admin_,55,married,basic_9y,False,False
6911,housemaid,35,married,basic_4y,False,False
6912,blue-collar,47,single,basic_9y,False,True
6913,blue-collar,26,married,basic_9y,False,True
6914,blue-collar,36,single,basic_6y,False,True
6915,technician,40,married,basic_9y,False,True
6916,student,34,single,basic_4y,False,False
6917,admin_,40,single,,False,True
6918,blue-collar,42,married,basic_6y,False,False
6919,technician,51,married,,False,True
6920,blue-collar,39,married,basic_6y,False,False
6921,blue-collar,58,married,basic_4y,False,True
6922,services,37,married,high_school,False,False
6923,services,33,married,basic_6y,False,True
6924,self-employed,30,single,university_degree,False,True
6925,admin_,30,single,high_school,False,False
6926,blue-collar,31,married,basic_9y,False,True
6927,self-employed,47,married,university_degree,False,True
6928,blue-collar,45,married,illiterate,False,False
6929,admin_,46,married,professional_course,False,True
